id,sentence_index,tag,answer
410,16,F1,salam dr vita rahayu
411,1,F1,hai yulius
411,2,F4,sekarang bukti teliti medis ada efek buruk akibat laku onani masturbasi banyak sekali mitos masyarakat kena efek buruk onani mandul sakit pinggang impoten penis rusak sakit kelamin bagai
411,3,F4,itu semua mitos belum bukti benar
411,4,F6,efek buruk mungkin timbul bila onani laku lebih menggangu efek psikologis rasa salah
411,5,F6,timbul candu yang berat ganggu aktivitas hari hari akan rasa gelisah bila laku onani
411,6,F6,kurang nikmat hubung intim istri kemudian hari jadi lebih cepat ejakulasi
411,7,F6,juga penis asa nyeri akibat gesek terus terus
411,8,F3,sering buang air kecil bak bukan kencing manis diabetes melitus bila hasil kadar gula darah normal mungkin bukan sebab oleh kencing manis
411,9,F3,beberapa sering bak lain banyak minum air putih
411,10,F3,kondisi lingkung dingin
411,11,F3,cemas
411,12,F3,infeksi salur kemih
411,13,F3,batu salur kemih
411,14,F3,kandung kemih terlalu aktif
411,15,F3,obat obat lain
411,16,F5,cari perlu informasi lebih lanjut ada gejala gejala sebab atas periksa fisik dokter periksa tunjang bila perlu periksa urin usg bagai
411,17,F5,informasi kait anda baca cara lengkap artikel ikut sebab sering buang air kecil
411,18,F5,sisi positif negatif masturbasi
411,19,F1,moga bantu
411,20,F1,terima kasih
411,21,F1,dr yan william
412,1,F1,hai
412,2,F3,kencing darah akibat bagai mungkin ikut infeksi salur kemih isk
412,3,F3,infeksi ginjal
412,4,F3,batu ginjal
412,5,F3,batu kandung kemih
412,6,F3,ganggu prostat
412,7,F3,kanker ginjal bagai
412,8,F5,pasti baik suami konsultasi dokter dapat laku periksa lebih lanjut
412,9,F5,dokter laku periksa klinis tes tunjang perlu tes urine tes darah usg xray bagai
412,10,F5,demikian tangan tepat dapat beri
412,11,F5,ikut anjur dapat laku istirahat tidur cukup
412,12,F5,konsumsi makan gizi daya tahan tubuh jaga
412,13,F5,minum banyak air putih liter hari
412,14,F5,jangan tahan untuk kemih
412,15,F5,buang air kecil cara atur
412,16,F5,hindar laku aktivitas olahraga berat
412,17,F5,baca laman artikel ikut sebab kencing darah
412,18,F1,moga manfaat
412,19,F1,salam dr muliani sukiman
413,1,F1,hai
413,2,F4,keluh anda alami nyeri kemih sering kemih ada darah urin mungkin oleh infeksi salur kemih isk
413,3,F3,isk rupa adang salur kemih akibat infeksi bakteri
413,4,F3,tangan isk laku beri antibiotik sesuai konsumsi sesuai tunjuk dokter
413,5,F3,demikian kencing darah pula oleh lain infeksi ginjal
413,6,F3,batu ginjal
413,7,F3,batu kandung kemih
413,8,F3,kanker prostat bagai
413,9,F5,pasti baik konsultasi dokter
413,10,F5,dokter laku periksa fisik tes medis butuh tes urine tes darah usg xray bagai
413,11,F5,obat tepat beri sesuai kondisi dasar
413,12,F5,ikut anjur dapat laku minum air putih gelas hari bilas salur kemih cara atur
413,13,F5,jangan tahan untuk kemih
413,14,F5,makan cara atur jaga daya tahan tubuh
413,15,F5,tidur istirahat cukup
413,16,F5,baca laman artikel ikut nyeri buang air kecil
413,17,F5,kencing darah
413,18,F1,moga manfaat
413,19,F1,salam dr muliani sukiman
414,1,F1,hai
414,2,F3,sakit perut pinggang belah kiri akibat bagai mungkin ikut cedera otot tulang
414,3,F3,infeksi salur kemih isk
414,4,F3,infeksi ginjal
414,5,F3,batu ginjal
414,6,F3,gastritis adang lambung
414,7,F3,sindrom iritasi usus
414,8,F3,ganggu usus besar
414,9,F3,kista ovarium
414,10,F3,endometriosis bagai
414,11,F5,pasti baik konsultasi dokter dapat laku periksa lebih lanjut
414,12,F5,dokter laku periksa fisik tes tunjang perlu usg xray tes urin bagai
414,13,F5,demikian dapat identifikasi tangan cara tepat
414,14,F5,ikut anjur dapat laku konsumsi makan gizi cara atur jangan lambat makan
414,15,F5,hindar konsumsi makan terlalu pedas asam lemak
414,16,F5,banyak minum air putih liter hari salur kemih bilas cara atur
414,17,F5,jangan tahan untuk kemih
414,18,F5,buang air kecil cara atur
414,19,F5,hindar pijat urut perut pinggang sakit
414,20,F5,baca laman artikel ikut sakit perut belah kiri nyeri pinggang kiri
414,21,F1,moga manfaat
414,22,F1,salam dr muliani sukiman
415,1,F1,halo ita
415,2,F4,kata demam apabila suhu tubuh capai derajat selsius
415,3,F3,demam rupa salah satu reaksi kebal tubuh lawan infeksi baik virus bakteri maupun parasit
415,4,F3,kira demam perlu tahu gejala yang alami misal batuk hidung air sumbat sakit telinga sakit gigi gusi bengkak diare konstipasi mual muntah nyeri kemih sering bak ubah warna bak lain
415,5,F3,ikut adalah beberapa mungkin demam infeksi salur napas
415,6,F3,infeksi telinga
415,7,F3,infeksi gigi
415,8,F3,infeksi paru paru tuberkulosis pneumonia
415,9,F3,infeksi usus
415,10,F3,demam darah demam dengue
415,11,F3,tifus demam tifoid malaria
415,12,F4,nyeri pinggang belakang bila dengan gejala kemih misal yang sebut atas mungkin rupa gejala infeksi ginjal
415,13,F4,infeksi sebab bakteri asal anus pindah salur kencing capai ginjal
415,14,F5,untuk sebab keluh baik periksa diri dokter dokter laku periksa anda
415,15,F5,dokter saran periksa lanjut gantung hasil periksa fisik misal periksa darah periksa air kencing periksa tinja foto rontgen paru paru lain
415,16,F5,sementara tunggu konsultasi dokter dapat minum parasetamol ibuprofen reda demam
415,17,F5,jaga asupan cair setidaknay liter per hari hindar tahan baksemoga bantu
415,18,F1,salam dr aloisia
416,1,F1,hai desviano
416,2,F3,batu ginjal rupa suatu kondisi mana bentuk batu ginjal
416,3,F3,beberapa faktor resiko peran kurang asupan air putih biasa tahan pipis infeksi panjang salur kemih
416,4,F3,periksa sendiri dari periksa fisik upa periksa urin usg
416,5,F3,tangan utama upa operasi
416,6,F3,operasi milik beberapa efek paska operasi kencing darah
416,7,F3,cara umum efek adalah normal umum jadi beberapa hari operasi
416,8,F3,banyak konsumsi air putih cepat kurang keluh
416,9,F3,beri antibiotik umum beri cegah infeksi
416,10,F3,itu infeksi rupa kencing darah kunjung baik utama jika serta keluh bak nyeri buang air kecil nyeri perut bawah demam nyeri paska operasi utama daerah perut bawah
416,11,F3,beri anti nyeri bantu
416,12,F3,mual muntah utama guna bius total operasi
416,13,F5,konsultasi dokter kena kondisi ibu alami utama hal sebut baik
416,14,F5,hindar kerja beban berat istirahat lebih tingkat asupan air putih jangan tahan pipis
416,15,F5,moga manfaat terima kasih
416,16,F5,ikut artikel kena batu ginjal
416,17,F1,salam dr alyssa
417,1,F1,hai
417,2,F3,sakit perut belah kanan akibat bagai mungkin ikut ganggu usus
417,3,F3,tukak lambung luka dinding lambung
417,4,F3,radang usus buntu
417,5,F3,hepatitis
417,6,F3,adang pankreas
417,7,F3,batu empedu
417,8,F3,pneumonia radang paruparu
417,9,F3,kista ovarium
417,10,F3,hamil ektopik hamil luar kandung
417,11,F3,infeksi salur kemih isk
417,12,F3,infeksi ginjal batu ginjal bagai
417,13,F3,ikut anjur dapat laku tidur cukup
417,14,F3,istirahat yang sakit
417,15,F3,hindar gera bungkuk angkat beban lain
417,16,F3,makan cara atur gizi imbang jangan lewat waktu makan
417,17,F3,hindar jenis makan terlalu pedas asam lemak
417,18,F3,konsumsi air putih gelas hari
417,19,F3,jangan tahan kemih
417,20,F3,hindar urut perut sakit
417,21,F5,keluh terus lanjut baik periksa diri dokter telusur
417,22,F5,dokter laku periksa fisik nilai keluh timbul lokasi derajat nyeri nyeri kurang tambah ubah posisi dan lain
417,23,F5,perlu dokter anjur periksa tunjang tes darah tes urine usg xray bagai
417,24,F5,tangan tepat beri sesuai sebab dasar
417,25,F5,baca laman artikel ikut kenapa jadi sakit perut belah kanan
417,26,F1,moga manfaat
417,27,F1,salam dr muliani sukiman
418,1,F1,selamat malam terima kasih tanya alodokter
418,2,F3,ureum kreatinin dua komponen nilai orang tahu fungsi ginjal baik tidak
418,3,F3,ureum kreatinin rupa sisa metabolisme tubuh darah harus buang ginjal lalu urin air seni sudah guna tubuh
418,4,F3,ginjal fungsi baik ureum kreatinin bisa tingkat kadar darah tidak buang bagaimana mesti
418,5,F3,kadar ureum kreatinin normal sedikit beda beda gantung laboratorium laku uji cara seluruh kadar ureum anggap normal bila ada rentang mgdl kreatinin bawah mg dl
418,6,F3,laboratorium mungkin yang standar ureum normal mg dl kreatinin mg dl beda tidak signifikan
418,7,F4,pada kasus ureum masih golong normal kreatinin memang tinggi
418,8,F3,meski sering kali kait turun fungsi ginjal kreatinin tinggi bisa oleh kurang cair dehidrasi
418,9,F3,efek samping obat
418,10,F3,infeksi ginjal
418,11,F3,sumbat salur kemih
418,12,F3,konsumsi daging jumlah besar
418,13,F3,rhabdomyolisis rusa jaring otot
418,14,F5,memang langkah baik kondisi sekarang dengan konsultasi hasil lab sebut dokter spesialis sakit
418,15,F5,dokter akan kombinasi hasil sebut riwayat sakit anda milik hasil periksa fisik tentu tingkat kreatinin anda alami rupa tingkat atau memang rupa kondisi harus tangan lebih lanjut
418,16,F5,bila memang perlu dokter nanti mungkin laku periksa usg ct scan lihat kondisi ginjal dengan lebih detail
418,17,F5,itu saran hindar rokok stres banyak konsumsi air putih
418,18,F5,hindar konsumsi minum kaleng minum energi jangan konsumsi suplemen tambah massa otot
418,19,F5,banyak konsumsi makan nutrisi sayur buah olahraga atur istirahat cukup
418,20,F1,moga dan keluarga sehat selalu
418,21,F1,sekian moga bantu
418,22,F1,dr amadeo d basfiansa
419,1,F1,halo steffhy
419,2,F3,batu ginjal nephrolithiasis rupa ganggu salur kemih upa bentuk batu ginjal
419,3,F3,ginjal fungsi nyaring darah kemudian keluar zat zat sisa metabolisme tubuh bentuk urine air kencing
419,4,F3,gejala sakit batu ginjal bagai ikut kolik renal
419,5,F3,nyeri hebat biasa rasa pinggang nyeri dadak muncul sangat ganggu aktivitas
419,6,F3,nyeri jalar arah paha selangkang
419,7,F3,nyeri pengaruh aktivitas
419,8,F3,kencing darah urin keluar warna merah normal periksa lab urin tunjuk darah mikroskopik
419,9,F3,rasa nyeri kemih rasa anyang anyang kencing tidak rasa tuntas
419,10,F3,mual muntah
419,11,F3,tangan batu ginjal laku beri obat obat kurang rasa nyeri golong nsaid maupun golong morfin resep oleh dokter
419,12,F3,nyeri kolik renal biasa memang butuh obat kurang nyeri golong lebih tinggi terkadang kombinasi obat golong spasmolitik
419,13,F3,bila ukur batu kecil mm harap keluar sendiri
419,14,F3,ukur batu besar bisa tangan operasi maupun tindak pecah batu eswl percutaneous lithotripsy bagai
419,15,F4,operasi sectio caesarean sc timbul nyeri perut panjang beberapa orang
419,16,F3,ini timbul bagai myofascial pain syndrome
419,17,F3,nyeri kronis timbul ganggu otot akibat jaring parut timbul operasi
419,18,F3,otot bentuk band ikat buat otot jadi terlalu kontraksi tegang
419,19,F3,nyeri saraf akibat iritasi beberapa saraf daerah perut panggul
419,20,F3,biasa nyeri rasa di luka operasi makin nyeri bila tekan
419,21,F3,kurang nyeri kronis operasi sc beberapa yang laku lain laku olahraga ringan stretching senam latih otot pelvis cara rutin
419,22,F3,jaga berat badan ideal ikut terapi relaksasi
419,23,F3,kurang aktivitas angkat barang berat edan terlalu kuat
419,24,F5,bila nyeri hebat sekali ganggu aktivitas baik periksa diri langsung dokter
419,25,F5,tangan kurang nyeri misal akupuntur blok saraf beri rangsang listrik operasi
419,26,F1,sekian jelas saya moga manfaat
419,27,F1,dr saphira evani
420,1,F1,hai intan
420,2,F3,batu ginjal mana ada bentuk benda keras dalam ginjal
420,3,F3,batu ginjal menajdi batu kalsium batu asam urat batu struvit batu sistin
420,4,F3,beberapa batu ginjal batu kalsium sebab makan kandung kalsium tinggi kacang kedelai hati sapi cokelat lain lain
420,5,F3,batu struvit sebab ada infeksi salur kemih tidak obat baik benar
420,6,F3,batu asam urat oleh tinggi kadar asam urat urin
420,7,F3,batu sistin sangat jarang jadi sebab ada sebut sistinuria
420,8,F3,obat beri derita batu ginjal sangat dasar besar batu ginjal lokasi keluh alami
420,9,F3,batu ada sumbat salur kencing masih mungkin beri obat baik pola hidup konsumsi air mineral jumlah banyak mungkin beri obat biasa
420,10,F3,jika batu jadi cukup besar sumbat salur kencing dapat laku tindak tindak lebih tinggi ureterorenoskopi dengan masuk kamera dalam salur kencing lihat letak batu dalam ginjal hancur batu ginja sebut bedah buka
420,11,F3,tindak laku laku bedah buka dekat ginjal dokter langsung ambil batu bentuk dalam ginjal eswl guna gelombang energi pecah batu ginjal batu pecah jadi ukur lebih kecil dapat keluar lalu urin pncl dengan laku sayat kecil dekat batu ginjal kemudian hancur batu ginjal sekali ambil bekas serpih batu ginjal sudah hancur
420,12,F5,itu baik laku konsultasi dokter spesialis urologi dapat beri terapi tepat
420,13,F5,itu baik tetap laku pola hidup baik dengan konsumsi air mineral minimal liter dlaam hari hindar tahan hasrat buang air kecil hindar konsumsi makan kandung kalsium asam urat tinggi hindar konsumsi minum alkohol kopi teh
420,14,F5,dapat baca artikel bawah batu ginjal batu ginjal wanita
420,15,F1,moga bantu dr yosephine
421,1,F1,halo nadhyah
421,2,F3,sakit pinggang macam macam misal infeksi salur kencing masuk ginjal batu ginjal ganggu infeksi salur cerna utama usus maupun ganggu organ reproduksi rahim indung telur
421,3,F3,biasa sakit pinggang masing masing gejala gejala misal ganggu salur kencing serta dengan keluh kemih sakit anyang anyang tambah sering
421,4,F3,ganggu salur cerna serta gejala mual muntah diare
421,5,F3,ganggu salur reproduksi biasa keluh haid lain
421,6,F3,batu ginjal biasa gejala mual muntah ganggu kencing
421,7,F5,tahu pasti saya saran konsultasi dokter dapat laku periksa lebih lanjut
421,8,F5,periksa biasa orang doker minta periksa tambah periksa lab darah kencing usg maupun rontgent
421,9,F5,sini dapat tahu pasti dapat obat sesuai yang nadhyah butuh
421,10,F5,ikut laman nadhyah baca sakit pinggang sakit pinggang
421,11,F1,moga jawab manfaat
421,12,F1,salam
421,13,F1,dr rebecca ayesha
422,1,F1,hai
422,2,F3,sakit pinggang belah kiri akibat beberapa kondisi medis ikut cedera otot tulang
422,3,F3,posisi tubuh postur salah
422,4,F3,skiatika iritasi tekan saraf skiatik
422,5,F3,sempit tulang belakang saraf tulang belakang tekan
422,6,F3,infeksi salur kemih isk
422,7,F3,infeksi ginjal
422,8,F3,batu ginjal
422,9,F3,radang panggul
422,10,F3,kista ovarium
422,11,F3,hamil ektopik bagai
422,12,F3,bahaya tidak kondisi anda alami sangat gantung sebab
422,13,F3,pasti perlu periksa lebih lanjut baik lalu periksa fisik maupun tes tunjang perlu tes urine xray usg ct scan bagai
422,14,F5,keluh terus ulang baik konsultasi dokter sebab telusur tangan cara tepat sesuai kondisi dasar
422,15,F5,ikut anjur dapat laku istirahat cukup tidur cukup
422,16,F5,batas aktivitas fisik gera tubuh dapat beban pinggang bungkuk angkat beban berat bagai
422,17,F5,tahan posisi postur tubuh benar duduk baring maupun diri
422,18,F5,minum cukup air putih liter hari
422,19,F5,jangan tahan untuk kemih
422,20,F5,nyeri asa ganggu konsumsi paracetamol ibuprofen reda
422,21,F5,baca laman artikel ikut sebab sakit pinggang belah kiri
422,22,F1,moga manfaat
422,23,F1,dr muliani sukiman
423,1,F1,hai evo
423,2,F3,batu ginjal rupa suatu kondisi bentuk material keras rupa batu dalam ginjal
423,3,F3,gejala batu ginjal baru rasa bila batu ukur besar material batu lalu salur kemih
423,4,F3,adapun gejala dapat timbul batu ginjal lain nyeri perut bawah pinggang punggung hingga selangkang nyeri buang air kecil
423,5,F3,warna urin jadi keruh kadang campur darah sering buang air kecil buang air kecil sedikit sedikit
423,6,F4,keluh nyeri buang air kecil anda alami saja kait batu ginjal jadi
423,7,F3,sekalipun batu ukur kecil bila batu lewat salur kemih kondisi dapat iritasi regang salur kemih timbul rasa nyeri
423,8,F3,demikian batu ginjal dapat picu jadi infeksi salur kemih
423,9,F3,batu sebab alir urin jadi hambat lebih bila pasien biasa tahan untuk kemih
423,10,F3,akibat urin endap lebih lama salur kemih kandung kemih
423,11,F3,kondisi dapat picu bakteri kembang biak sebab jadi infeksi
423,12,F3,adapun infeksi salur kemih dapat timbul gejala upa nyeri buang air kecil
423,13,F3,kurang timbul keluh ikut anjur dapat laku banyak konsumsi air putih liter hari salur kemih bilas cara rutin bakteri sempat kembang biak
423,14,F3,hindar biasa tahan untuk buang air kecil
423,15,F3,buang air kecil cara atur
423,16,F3,biasa buang air kecil dan hubung intim
423,17,F5,apabila keluh terus lanjut baik kembali temu dokter rawat agar dapat telusur lebih lanjut tangan cara tepat
423,18,F5,artikel ikut muat informasi kait batu ginjal nyeri buang air kecil
423,19,F1,moga manfaat
423,20,F1,dr muliani sukiman
424,1,F1,hai ibnu
424,2,F3,nyeri buang air kecil sebab infeksi salur kemih isk
424,3,F3,gejala lain nyeri buang air kecil bak
424,4,F3,anyang anyang seperti tuntas bak
424,5,F3,bak lebih sering terkadang sulit tahan
424,6,F3,iritasi ujung salur kemih misal akibat sabun tisu balut bagai
424,7,F3,cedera ujung salur kemih misal akibat hubung intim jatuh bagai
424,8,F3,batu salur kemih
424,9,F5,cari perlu periksa langsung dokter tahu informasi lengkap kena gejala periksa fisik periksa tunjang bila diperlukang periksa urin usg bagai
424,10,F5,ikut informasi nyeri buang air kecil waspada anyang anyang
424,11,F1,moga bantu
424,12,F1,terima kasih
424,13,F1,dr yan william
425,1,F1,halo salsa billa
425,2,F3,nyeri perut banyak sekali
425,3,F3,perut kanan wanita banyak organ dapat dalam adalah hati usus usus buntu ovarium indung telur salur telur ginjal ureter buluh darah saraf otot bahkan kulit
425,4,F3,semua organ sebut saja timbul nyeri dapat ganggu
